matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3501150359,137272985,4,0,16,1,595,24329,0,39,15,217,21,1,19,0.4934210526315789,0,2517,1,619,Freeze,1824,True,1,18088,18817,19,42,1,1,182,15,2,0,0,0,1,1,0,False,0,0,7,3672,3519,14,0.8636364,0.972049064950734,340
3498937877,137272985,5,3,19,0,650,21156,680,17,18,226,22,0,12,0.618202633085289,0,2140,0,745,Freeze,1747,False,1,18925,21691,5,59,0,0,174,18,0,0,0,0,6,0,0,False,0,0,6,3599,3202,18,0.79310346,0.9561632817212949,337
3498864995,137272985,4,0,13,1,549,15035,0,43,14,190,21,0,5,0.45503791982665226,0,3734,2,652,Freeze,1846,True,1,16890,20059,18,46,2,0,147,14,0,0,1,0,2,0,0,False,0,0,7,3431,2778,12,0.72,0.8459682284335411,316
3497436344,137272985,8,9,16,1,353,13599,0,9,7,124,16,0,2,0.22544283413848631,0,30,0,380,Freeze,1863,False,0,10960,11799,1,23,0,0,117,7,0,0,0,0,0,0,0,False,0,0,11,2186,2561,13,0.8333333,0.6649909511361352,318
3497316719,137272985,6,7,4,0,371,13048,0,104,4,157,18,0,13,0.10791366906474821,0,719,1,410,Freeze,2224,False,0,13751,15197,1,55,1,0,93,4,0,0,0,0,12,0,0,False,0,0,9,2251,2068,3,0.8333333,0.6736376432736778,332
3493823268,137272985,9,0,22,0,614,22701,0,15,12,229,21,0,10,0.40770101925254815,0,4583,2,641,Freeze,1766,True,1,18072,18866,21,49,2,0,192,12,0,0,1,0,9,0,0,False,0,0,6,2949,3269,18,0.9130435,1.0852604061934445,337
3493733583,137272985,13,2,15,0,493,13986,0,43,3,214,20,1,6,0.09022556390977444,0,5479,3,536,Freeze,1995,True,1,16392,17822,5,29,3,0,184,3,1,0,0,0,3,1,0,False,0,0,5,3030,2541,10,0.6956522,0.7765936054695355,328
3488104803,137272985,7,1,18,0,556,26955,0,39,13,277,24,1,16,0.3439153439153439,0,1075,2,688,Freeze,2268,True,1,21016,26006,10,66,2,0,211,13,3,0,0,0,10,1,0,False,0,0,7,2966,2206,10,0.71428573,0.7138548160064347,335
3488014735,137272985,21,4,20,0,455,17627,0,13,3,173,20,1,16,0.09518773135906927,0,916,1,542,Freeze,1891,False,1,14340,17082,4,21,1,0,170,3,0,0,0,0,0,1,0,False,0,0,5,3012,2302,16,0.82758623,0.7572893625578122,335
3462423710,137272985,14,5,20,0,544,27993,0,95,13,545,25,0,19,0.1876353139283137,0,5503,3,570,Freeze,4157,False,0,37690,39491,4,132,3,0,403,13,1,0,3,0,41,0,0,False,0,0,7,2857,2323,6,0.7941176,0.7637241101950533,309
3462343107,137272985,6,6,20,0,475,22397,0,47,6,348,23,0,5,0.14206787687450673,2,870,2,573,Freeze,2534,False,0,20060,24199,1,65,2,0,269,6,0,0,0,0,4,0,2,False,0,1,12,3237,2103,13,0.54545456,0.7542730746028554,269
3460838083,137272985,13,2,7,0,625,27631,3606,36,8,462,25,0,4,0.18313620755436857,0,2454,2,664,Freeze,2621,False,1,27302,29005,7,86,2,0,324,8,0,0,0,0,11,0,0,False,0,0,9,3473,2896,6,0.67741936,0.8509953750251358,320
3458381529,137272985,13,3,22,1,477,11949,0,68,6,272,25,0,16,0.12761432116270827,0,1260,0,638,Freeze,2821,True,0,22426,29996,4,49,0,0,228,6,1,0,0,2,13,0,0,False,0,0,11,2771,2034,11,0.95,0.6310074401769555,290
3458312780,137272985,10,3,18,0,410,16320,0,13,7,173,19,0,8,0.22838499184339314,0,265,0,517,Freeze,1839,True,0,12566,15846,4,13,0,0,174,7,0,1,0,0,1,0,0,False,0,0,6,3377,2395,11,0.77272725,0.6161270862658356,303
3458184300,137272985,6,0,8,0,692,11622,0,46,7,263,20,0,8,0.2845528455284553,0,4090,3,739,Freeze,1476,True,1,17023,18179,13,107,3,0,149,7,1,0,1,0,39,0,0,False,0,0,2,2943,2894,6,0.7647059,0.9521415644480193,347
3458118387,137272985,13,4,14,0,414,14556,0,75,7,178,21,0,8,0.16806722689075632,0,1585,1,480,Freeze,2499,True,1,17243,19992,4,51,1,0,137,7,0,0,1,0,14,0,0,False,0,0,11,3587,2699,8,0.625,0.7361753468731148,272
3458061246,137272985,2,2,7,0,438,5907,0,106,4,235,19,0,11,0.11510791366906475,0,648,0,485,Freeze,2085,False,0,15220,16853,2,27,0,0,206,4,0,0,0,0,3,0,0,False,0,0,3,2364,1939,6,0.6,0.5290569072994169,309
3456695277,137272985,4,1,16,0,860,32189,0,94,7,737,25,0,18,0.12970969734403953,0,9253,5,734,Freeze,3238,False,1,46411,39611,5,201,5,0,521,7,1,1,1,0,59,0,0,False,0,0,1,3111,2471,9,0.64705884,0.7512567866478986,304
3456536923,137272985,12,2,9,0,574,24259,0,35,9,271,23,0,5,0.2363238512035011,0,5105,3,592,Freeze,2285,True,1,21859,22545,7,67,3,0,199,9,1,1,1,0,3,0,0,False,0,0,8,2865,2140,2,0.65625,0.6694148401367384,279
3456372960,137272985,3,3,12,0,540,15692,0,13,12,171,20,0,14,0.4283164782867341,0,1607,2,621,Freeze,1681,False,1,15129,17398,3,36,2,0,143,12,0,0,0,0,7,0,0,False,0,0,5,2622,2132,11,0.3846154,0.6507138548160064,289
